,Ticker,sector,ROE_2022,ROE_2023,ROE_2024,EBIT Margin_2022,EBIT Margin_2023,EBIT Margin_2024,ROA_2022,ROA_2023,ROA_2024,ROIC_2022,ROIC_2023,ROIC_2024
285,PTM.AX,Financial Services,0.30497702748588446,0.248150677049369,0.14051883157821002,0.5858560071481852,0.5434458130483909,,0.2772919142658088,0.23079283215910015,0.12947708584042492,0.2994149942030439,0.24495328914684536,0.13718740739052135
547,GOW.AX,Financial Services,0.05497494270820217,-0.02661055259938684,-0.00022074318583752787,,,,0.03264665196096758,-0.01605525486122501,-0.00013348192251219187,0.0367803155390515,-0.01782724168458328,-0.00014728524184750498
111,AUB.AX,Financial Services,0.12126176075268817,0.061145633769953994,0.09818302805735891,0.39183680969195106,0.2637838422194145,0.33330275346797006,0.05801765592478289,0.023621850564726325,0.03455494425711105,0.1015599087372981,0.04717968814394602,0.06815426794523871
173,IFL.AX,Financial Services,0.015040667020885273,0.021642642769581943,-0.08470469921375023,0.02149576669802446,0.04506449065543564,-0.1127440463419867,0.0065573186268832245,0.009734673118422679,-0.04312561819980218,0.011657928500150476,0.016310147651434306,-0.0625
678,WAA.AX,Financial Services,-0.17366565696209954,0.09254075638207648,0.1268989611847722,,,,-0.16314767523527618,0.08935274455339086,0.12139060211788667,,,
44,ASX.AX,Financial Services,0.1348502327061538,0.0852269674993285,0.12876597015735952,0.7142445766941832,0.7680874101781672,1.0866793529971457,0.02919519441932567,0.018094825324771604,0.028125908220096203,0.1348502327061538,0.08499866059469595,0.12378453867940535
1018,WAG.AX,Financial Services,,0.06903036188635608,-0.030081421622679943,,,,,0.055014585702881806,-0.02552011734233059,,,
433,WAR.AX,Financial Services,,0.07122596415255024,0.09805447898256514,,,,,0.071117576360158,0.09546962374738141,,,
5,WBC.AX,Financial Services,0.07988097159740888,0.10059672466018874,0.09685159500693481,,,,0.005836698588515826,0.00703532142318975,0.00662738134443876,0.0238889296995519,0.028261578796347612,0.02580962307527406
296,PAC.AX,Financial Services,-0.07607950059750558,-0.030533716446943533,0.19859983167671102,,,,-0.06634488051525914,-0.026078691887133812,0.16501685290936605,-0.07593764802135813,-0.03041966461505861,0.1873076209743971
196,AUI.AX,Financial Services,0.06734807482703616,0.05177562761746499,0.041937860791711815,,,,0.05083617047270591,0.03998310243422133,0.03313988576664239,0.05899935661802371,0.046375902928454414,0.03920942533341742
1394,PVL.AX,Financial Services,-0.03137215135697535,0.07010595745540718,0.0372939863068459,,,,-0.03082867803325742,0.0690494870352187,0.03697625870592542,-0.03137215135697535,0.07010595745540718,0.0372939863068459
97,BOQ.AX,Financial Services,0.06311698406529344,0.018596655727457414,0.046760517000082324,,,,0.0042434884401521804,0.0011594767739263878,0.0027256324618987293,0.016313410346559518,0.00463874325140819,0.011438698243918157
193,BKI.AX,Financial Services,0.08600703677647889,0.056673029636340105,0.0482097654872524,,,,0.07961808217252099,0.05301878918512347,0.04468920142828887,,,
388,OBL.AX,Financial Services,-0.13815846226256615,-0.09342506945868702,-0.2919544409104479,-0.01678151940406774,-0.0387549427861567,0.07845711737600951,-0.04262340547422916,-0.028649589789347372,-0.07380597807846755,-0.0956632452569201,-0.06285413647283052,-0.16896117371685046
1178,KAM.AX,Financial Services,-0.2033029355245412,-0.19943465431634683,-0.07560440752205491,-1.0924839947740255,-2.515036939773141,-0.16988176017292791,-0.17986275829570517,-0.17455534298539693,-0.05993836129977317,-0.2033029355245412,-0.19943465431634683,-0.07560440752205491
805,AVC.AX,Financial Services,-0.06942890903891513,-0.00924819125511167,0.07249405491100382,-0.46293765114078433,0.26711692174236323,-0.6831341301460824,-0.06244691284458186,-0.007209062821833162,0.05297385534872699,-0.06942890903891513,-0.00924819125511167,0.07249405491100382
1212,INV.AX,Financial Services,-0.11737362837324343,-0.17285621813868884,-0.15669187054295294,,,,-0.06008042775209973,-0.08672268575547863,-0.07155112482635761,-0.10782590606488673,-0.15293815880544512,-0.1410708391198027
814,BBC.AX,Financial Services,0.375605465682425,-0.02470499970178209,-0.05375852386682711,,,,0.043369104907867766,-0.0025264247334092224,-0.003936323317766617,0.19127953199909778,-0.009268506392560698,-0.015660713367579213
357,PAI.AX,Financial Services,-0.10946308786757582,0.011644772816540918,0.035848585896978744,,,,-0.10594491775170123,0.01160088950382924,0.035739585178085904,,0.011633752244165171,
73,BEN.AX,Financial Services,0.07471642659237375,0.07328978219515432,0.07850367670889541,,,,0.005369140805470122,0.005131135617359757,0.005542346578694203,0.02519232307696278,0.024951803357699413,0.02887118946651869
310,OFX.AX,Financial Services,0.2650296909540115,0.253878576999705,0.19951680966890625,0.20772711451444484,0.19271400445319478,0.19465956233485257,0.06284422940790294,0.05893903728464998,0.05085427347962393,0.2650296909540115,0.20094552061209345,0.14864505466323458
1360,IPC.AX,Financial Services,0.10743728464466706,0.015113583873210042,0.045634284999927055,,,,0.0884688614788704,0.012409926909462233,0.03808912194619238,0.10626918552970019,0.01488985879406885,0.045265895620867636
334,BFG.AX,Financial Services,0.1082811676678259,0.1033201868122766,0.12908251102246485,,,,0.020056334509083597,0.0202463286673997,0.02791123354287263,0.03168703517067231,0.02960044149976057,0.03542357100385798
126,BFL.AX,Financial Services,0.276965912949877,0.21568015815953487,,,,,0.0336067753400827,0.025132623383973183,,0.24432456254344323,0.1963673750654958,
218,RPL.AX,Financial Services,0.041020374311356744,0.003167606264159706,0.09290426821058301,,,,0.03673160457035589,0.0027146042647861737,0.08085621655404086,0.04062849552572707,0.003016257742625902,0.08951436027097553
1140,BPH.AX,Financial Services,-0.07189938294554407,0.05014976895023524,0.1858534343316295,,,,-0.06799589873853802,0.04793785995656684,0.1798255798776811,-0.0714004312370266,0.04986687282821456,0.185199744441365
153,JDO.AX,Financial Services,-0.0055651580631370795,0.05094215220182531,0.045950565343150146,,,,-0.0009124561702567373,0.006806916346336646,0.005515162752531728,-0.001519692801007971,0.013067241103060298,0.013056512846375837
404,PPS.AX,Financial Services,0.4776651144402603,0.14401170835890176,0.08054991412970958,0.10560252145761892,0.1860822619201447,0.14175999403531336,0.3243519500896202,0.10582506356258446,0.0662715064082292,0.42171621804222115,0.13710738265960104,0.08054991412970958
152,PPT.AX,Financial Services,0.11010364103601869,0.035781430044271936,-0.22960783837008583,0.19411686762952166,0.13449176376054642,-0.29805184844301275,0.06004064015662776,0.020743605519908587,-0.12864381844929984,0.07743793678401473,0.025417339795368876,-0.16595497917655122
328,AFG.AX,Financial Services,0.2002421888918438,0.20536021421042927,0.15516059590236797,,,,0.006984799230928158,0.006034349473449962,0.004836344608122555,0.008807678945940449,0.007525442133843635,0.006073215839575715
1532,PHL.AX,Financial Services,-6.374844681554438,1.5767178229658128,0.45261675194033757,-190.95789424601324,-445.64445936870385,-9.834096390203639,-0.7637144462056933,-0.9500295758254199,-0.45456344615346944,-0.9889045204759238,-1.3096601499724754,-0.5341948033247014
315,AEF.AX,Financial Services,0.3894359709284471,0.25578093700772087,0.40532180392983935,0.19817017124595218,0.16506051098162258,0.2245873854969533,0.2336682799793627,0.1473712518488638,0.23404168950049728,0.3894359709284471,0.25578093700772087,0.40532180392983935
382,PIA.AX,Financial Services,-0.18989141097964207,0.1277721979876112,0.10413682572373158,,,,-0.18446812553203903,0.1255075963574133,0.09968530571889782,,,
870,WTL.AX,Financial Services,0.14402126641105792,0.18149352230795057,0.1401277271053891,0.027554445728451556,0.03417522225690773,0.030824348915137557,0.06201515978206529,0.08573166888657739,0.07546644638758264,0.11390620957425196,0.14527178643690392,0.11274677001892322
811,WZR.AX,Financial Services,-0.265218531630892,-0.1803649018714309,-0.14122866199614326,-0.020814186635122665,0.3614007873549995,0.49569520777210857,-0.029719744900404264,-0.014067343816037206,-0.008901055080901962,-0.03004839097462493,-0.014150247742448748,-0.00892926544051979
234,PL8.AX,Financial Services,-0.024212054071453985,0.09113671858243422,0.08771467755301843,,,,-0.024118616639257726,0.09105743969903089,0.08764041658470716,,,
1547,ABE.AX,Financial Services,-0.2282075716759865,-0.4748279501748592,-1.0200197531473638,,,,-0.20537269925576063,-0.3914756201632515,-0.57760366373277,,,-0.690645543280358
421,ABA.AX,Financial Services,0.09703694214062782,0.08704726186755565,0.038484536453398624,,,,0.006034861416654389,0.005241894166727659,0.002176704781773281,0.026214759997311512,0.022298873580856433,0.009486250806639616
829,LRT.AX,Financial Services,0.012685893908255627,0.001336994247409326,0.03414272077989651,,,,0.011503601555170677,0.001247436172615494,0.031154072559866724,,,
533,PLT.AX,Financial Services,-0.12806862774921668,-0.27798018667103325,-0.4122032568177359,0.0037010725089375745,-0.08760927404028887,-0.040414377709337014,-0.005851505198944227,-0.008037764056321757,-0.0070559505646871435,-0.0059583537960091765,-0.008181574198492183,-0.00719709454071482
117,ZIP.AX,Financial Services,-1.3769685566721284,-1.1236167695365935,0.01155682103676409,-1.606198679683808,-0.14187825570139945,0.3403738343598571,-0.32594844489958685,-0.11119867699485292,0.0011120526037068116,-0.3402310266738689,-0.11872104419978666,0.0012283376178479437
659,PNC.AX,Financial Services,-0.6912657051248577,0.003999421770346456,-0.23312356315166152,0.10331525689047912,0.4303268108833703,0.17668892708824557,-0.10854531112397564,0.0004983421118597918,-0.02890210021736314,-0.11958279357749267,0.0005477399950835386,-0.03141128634834018
118,PNI.AX,Financial Services,0.23639633727301432,0.18544128755500106,0.20570152322170326,,,,0.16914407979108662,0.14039365004764118,0.1591207684206448,0.17541864792226586,0.14335270084459095,0.16303121016177533
160,LSF.AX,Financial Services,0.08655483555881963,0.09356583052339375,0.09139497695267604,,,,0.0355574296862811,0.039468316771967805,0.04065544823950736,,,
52,AFI.AX,Financial Services,0.04956734758522148,0.04259249901601363,0.03745331518757766,,,,0.041479830043340535,0.03595234549757989,0.031372659515430994,,0.04253401462710494,0.03740601261610206
240,MAF.AX,Financial Services,0.11506887971062825,0.07701180613115968,0.10255170772284808,,,,0.028761446388804998,0.010679888895341624,0.008712914138612325,0.040753820755874116,0.015396428686431337,0.011000359414035361
333,WMI.AX,Financial Services,-0.12115671938761503,0.0967649712496866,0.10477203507908234,,,,-0.11203799834614533,0.09382967474881684,0.09939876816624064,,,
159,WLE.AX,Financial Services,0.051075609299555166,0.08129506346066037,0.012876239574448447,,,,0.046030445165006525,0.0761541631617965,0.012501011008132376,,,
582,ARA.AX,Financial Services,-0.04123614649930439,0.06612113248118505,0.009617857011668769,,,,-0.030173675926942645,0.05014075193010189,0.007497571998883239,-0.035333795878348874,0.05840332587684126,0.008657841656838647
720,PCG.AX,Financial Services,0.21195695405629608,-0.005909151329861153,-0.057598664378797015,0.3529901182735139,0.011829458637969276,-0.18907277261391975,0.1616662405145029,-0.004961016957750194,-0.047306819603980865,0.2075349934352538,-0.005864856436949795,-0.057598664378797015
690,SB2.AX,Financial Services,-0.0877202377764687,-0.02081183252461783,,,,,-0.08573761567773544,-0.02057833580461293,,,,
353,RMC.AX,Financial Services,0.2921795691404691,0.167509305582341,0.08321675209274855,,,,0.006509840025303405,0.0041949278406879465,0.002303179142958343,0.006551687113790273,0.004208995110177158,0.0023265738146908506
335,KSL.AX,Financial Services,0.1961155028860404,0.1677190083833139,,,,,0.027520132223640647,0.0212921075602064,,0.1822237656783048,0.1581791233938337,
6,ANZ.AX,Financial Services,0.10988485166548329,0.1049615219863813,0.09379126241460474,,,,0.0068962978534195234,0.0064854346957066164,0.005598010586107854,0.03657653121515879,0.034042104708455194,0.02654065776969126
662,MAM.AX,Financial Services,0.7273652687297235,0.2953441688959961,0.29584159313545627,0.7901627465555937,0.6569036478716056,0.672598694123556,0.6290758392759772,0.2669263686648009,0.23884152770783584,0.7220882147464591,0.28968614643238333,0.25860951310249786
75,ARG.AX,Financial Services,0.055478258156293925,0.04670671158325829,0.0409353729979009,,,,0.04802504875357067,0.0408226552236966,0.03542885402162843,,,
249,WGB.AX,Financial Services,-0.16903962927164062,0.10729711506856573,0.08993545032178568,1.0705622252531786,0.9216830535041526,0.9038807975575887,-0.16433679264917064,0.10620887833933707,0.08700343356477667,-0.16903962927164062,0.10729711506856573,0.08993545032178568
119,AMP.AX,Financial Services,0.09495767390504233,0.06587942821628341,0.03986181238373638,0.3680167597765363,0.815597667638484,2.161214953271028,0.011504674703093182,0.007701921120702183,0.004475140594000328,0.012241024829985766,0.008105338818455704,0.004678435531158381
347,AMH.AX,Financial Services,0.02550631528823079,0.02432502483213157,0.022142865603051086,,,,0.02265298089780058,0.0222587554542053,0.019995106840663492,,,
756,PFG.AX,Financial Services,0.08581639398107235,0.09307805804779197,0.0565602252183174,0.23483591177364402,0.2206297330660486,0.149163954695329,0.06461650531565762,0.06948447776921236,0.03820531471543528,0.07521342441597799,0.07972364582901242,0.04631850638832018
224,LFG.AX,Financial Services,0.203589633778376,0.15849951210567334,0.09767836131530004,0.8338524761652079,0.8388660564626083,0.852001355828002,0.015748177727457367,0.012094099151251661,0.007238297083198664,0.016151432985841988,0.012443592072456067,0.00745219692317434
201,LFS.AX,Financial Services,0.024864793562854506,-0.1171470805617147,,0.3350932374747248,0.16494737938939252,,0.004731485083899145,-0.02076305878500082,,0.005032202088964528,-0.021806424984522253,
275,WHF.AX,Financial Services,0.03304293745094409,0.03246652337360431,0.034977678547051146,,,,0.028022308016294527,0.028258708792854675,0.030323738679806745,0.031268888656223966,0.031060218801460992,0.033525970623202624
803,AIQ.AX,Financial Services,,,,,,,,,,,,
295,PPM.AX,Financial Services,0.19606479872071195,0.1360535856940945,0.1175490779298037,,,,0.007583172885585518,0.005517468244652616,0.00524414744122229,0.007635096535236512,0.005553952864148908,0.005282659722927706
1631,ICU.AX,Financial Services,1.1801258706744167,0.5787285696356966,0.9419430841636073,2.4673820982184385,-84.09922745694023,1.7551350594426764,-3.428645747511949,-6.399535888977363,-4.638468235747792,-37.16053349898162,2.358615913125213,6.819577109916559
68,GQG.AX,Financial Services,0.7893602798599373,0.8539982709526084,1.1286927252446342,,,,0.6629415870176656,0.7724526749083711,1.0113742487570583,0.7729103595234074,0.817075057661579,1.0743575955827072
1069,BTN.AX,Financial Services,-0.8015099241129219,-0.38808223246999074,-1.0387094790636124,-1.2074238728902993,0.0033712124402961816,-0.3137617373458761,-0.1321532576022067,-0.07388666101883433,-0.12963857058410536,-0.13891456943896566,-0.07705162986792699,-0.13477578025975923
4,NAB.AX,Financial Services,0.11314249123642364,0.1233754347428153,0.11353163307750655,,,,0.006956762273773985,0.007013497719478064,0.006506707003264105,0.028623350190552344,0.029350403597740327,0.026246224277003256
277,HM1.AX,Financial Services,-0.12420330795741069,0.04971164712820813,0.07418986533024348,1.1113686451174598,0.793100696609497,0.8598118352653593,-0.11606950687035673,0.04927049342939224,0.07214439359672334,-0.12420330795741069,0.04971164712820813,0.07418986533024348
770,SEQ.AX,Financial Services,0.1277041115364553,-0.057547655598404884,0.481210417036859,0.06017848027105714,-0.02366490904497037,-0.010998651191471507,0.04109375643854533,-0.01938166019123801,0.2230563220722354,0.1265613888004222,-0.05587516245749935,0.47061241710146046
280,MIR.AX,Financial Services,0.01375467154740055,0.023449065147349697,0.02039369390261056,,,,0.01188490408673895,0.020918045096789885,0.017966964832207572,,,
26,SUN.AX,Financial Services,0.05203040837376323,0.08808071508036981,0.08815082112084836,0.10866648779178964,0.23235494880546076,0.12868612590980716,0.006701601594213595,0.010372197451222212,0.010560537819870926,0.0191563875722584,0.030037415944948846,0.04247919513103962
400,SVR.AX,Financial Services,0.14638302215506133,0.12769202930118156,0.0458761908223388,0.5285742373103516,0.522492099583783,0.38230582614170894,0.07117718337857268,0.05183967053860712,0.01671837196022911,0.07428872345752197,0.053360727682949985,0.017128657933463607
895,SWF.AX,Financial Services,-0.7491117383393553,0.008361937362186465,0.2744373471036632,,,,-0.49330012683555025,0.005840550691326138,0.2173011566449714,-0.7146474843025409,0.007920738795920874,0.26777211169274207
833,HMY.AX,Financial Services,-0.2862168008226659,-0.13326972166665194,-0.29321123123665044,-0.01010846211591727,0.3009444668501991,0.348038893633657,-0.037022563233195,-0.010601533459939144,-0.016843333495298252,-0.03822587535057119,-0.010776431561016195,-0.017055938573496444
587,HNG.AX,Financial Services,0.10012873694750393,0.12262134247417886,0.05500072856070032,6.9573690621193665,5.073821339950372,5.559539052496799,0.09778499524171229,0.12074211941268576,0.0519308717232329,0.10007505629221916,0.12256618258972417,0.05500072856070032
